frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
479,red,225.57,771.92,-39.78,96.36,100.48,218,751,18,42,609
479,red,942.62,886.65,48.80,32.88,35.34,914,858,65,56,2316
479,blue,570.39,768.88,0.88,100.48,97.56,561,757,21,23,375
479,blue,1402.21,768.65,101.69,104.65,87.03,1392,757,22,23,399
479,blue,231.39,968.12,-0.63,2.74,4.69,224,958,16,20,297
479,blue,1668.60,977.36,100.83,3.99,-18.20,1661,960,15,33,419
480,red,1085.94,176.64,48.71,-353.27,379.89,1059,148,55,51,1201
480,red,225.57,771.86,-39.80,96.42,100.52,218,751,18,42,609
480,red,949.87,881.22,49.34,35.20,37.90,923,852,63,56,2308
480,blue,570.33,768.73,0.85,100.60,97.63,561,757,21,23,372
480,blue,1402.15,768.63,101.69,104.67,87.04,1392,757,22,23,397
480,blue,231.18,968.03,-0.66,2.77,4.74,224,958,16,20,292
480,blue,1668.51,977.28,100.83,4.02,-18.15,1661,960,15,33,426
481,red,1093.82,174.01,47.89,-351.45,381.07,1067,145,55,51,1155
481,red,221.25,772.53,-40.10,95.86,100.24,218,751,9,41,251
481,red,955.69,876.32,49.77,37.34,40.21,928,847,65,56,2425
481,blue,563.22,769.36,0.11,100.05,97.42,554,758,21,22,375
481,blue,1399.30,770.70,101.01,102.92,86.07,1389,759,22,23,405
481,blue,226.54,968.55,-0.93,2.61,4.54,224,959,7,19,114
481,blue,1667.85,978.69,100.66,3.62,-18.83,1660,963,16,30,422
482,red,1108.24,174.31,46.29,-351.71,380.74,1082,147,54,48,1108
482,red,225.39,771.80,-39.84,96.46,100.54,218,751,17,42,594
482,red,975.50,867.30,51.41,41.46,44.36,947,837,65,57,2498
482,blue,570.23,768.48,0.79,100.81,97.75,561,757,21,22,381
482,blue,1401.96,768.37,101.71,104.89,87.17,1392,757,22,22,389
482,blue,231.18,968.00,-0.66,2.78,4.76,224,958,16,20,293
482,blue,1668.38,976.97,100.85,4.10,-18.00,1661,959,15,34,439
483,red,1119.36,174.01,45.07,-351.54,380.74,1093,145,54,49,1123
483,red,225.60,771.76,-39.83,96.49,100.56,218,751,18,42,611
483,red,995.37,859.48,53.15,45.20,47.92,965,828,67,58,2547
483,blue,570.32,768.47,0.80,100.81,97.76,561,757,21,22,375
483,blue,1401.84,768.32,101.70,104.92,87.20,1392,757,21,22,387
483,blue,231.24,967.84,-0.68,2.82,4.83,224,957,16,21,299
483,blue,1668.31,977.14,100.83,4.06,-18.08,1660,959,16,34,442
484,red,1129.32,175.08,43.92,-352.33,380.09,1102,152,55,44,1109
484,red,225.66,771.82,-39.81,96.44,100.53,218,751,18,42,615
484,red,1019.00,850.56,55.31,49.67,51.97,988,820,64,55,2338
484,blue,570.37,768.43,0.80,100.85,97.78,561,757,21,22,375
484,blue,1402.15,768.36,101.73,104.89,87.17,1392,757,22,22,391
484,blue,231.44,967.87,-0.66,2.82,4.81,224,957,16,21,305
484,blue,1668.48,977.01,100.85,4.09,-18.02,1661,959,15,34,434
485,red,1138.77,175.33,42.86,-352.54,379.85,1112,152,54,44,1133
485,red,225.31,771.98,-39.79,96.32,100.46,218,751,17,42,588
485,red,1040.23,843.07,57.34,53.60,55.35,1009,813,65,52,2244
485,blue,569.97,768.55,0.77,100.75,97.73,561,757,20,22,359
485,blue,1401.96,768.59,101.67,104.70,87.07,1392,757,22,23,401
485,blue,231.16,968.02,-0.66,2.77,4.75,224,958,16,20,291
485,blue,1668.42,976.98,100.85,4.10,-18.01,1661,959,15,34,438
486,red,1148.84,175.00,41.76,-352.35,379.88,1122,151,55,46,1181
486,red,225.65,771.96,-39.76,96.33,100.46,218,751,18,42,616
486,red,1061.23,838.83,59.40,55.93,57.15,1031,808,65,55,2280
486,blue,570.32,768.37,0.78,100.90,97.81,561,757,21,22,368
486,blue,1402.08,768.23,101.74,105.00,87.24,1392,756,22,23,393
486,blue,231.47,967.88,-0.66,2.81,4.81,224,957,16,21,305
486,blue,1668.41,976.91,100.86,4.12,-17.97,1661,959,15,34,440
487,red,1158.07,175.08,40.73,-352.44,379.73,1131,153,55,44,1213
487,red,224.84,771.95,-39.86,96.34,100.48,218,751,16,42,548
487,red,1084.81,840.16,61.67,55.31,56.21,1055,811,65,53,2205
487,blue,569.15,768.75,0.71,100.58,97.64,560,757,21,23,377
487,blue,1401.33,768.71,101.57,104.60,87.01,1392,757,21,23,399
487,blue,230.65,968.02,-0.70,2.77,4.75,224,958,15,20,272
487,blue,1668.13,977.43,100.79,3.97,-18.23,1660,960,16,33,445
488,red,1167.94,174.62,39.66,-352.15,379.83,1141,154,55,42,1165
488,red,225.62,771.88,-39.79,96.40,100.51,218,751,18,42,612
488,red,1113.43,844.51,64.34,53.12,53.72,1082,816,67,52,2255
488,blue,570.44,768.26,0.77,100.99,97.86,561,757,21,22,372
488,blue,1402.03,767.96,101.78,105.23,87.37,1392,756,22,23,402
488,blue,231.42,967.84,-0.66,2.82,4.83,224,957,16,21,306
488,blue,1668.47,976.90,100.86,4.12,-17.97,1661,959,15,34,439
489,red,1177.21,174.48,38.64,-352.08,379.78,1149,152,56,44,1219
489,red,225.39,772.32,-39.67,96.05,100.29,218,751,17,42,593
489,red,1138.40,851.69,66.51,49.54,49.90,1110,824,63,53,2210
489,blue,1401.61,768.60,101.62,104.69,87.06,1392,757,21,23,396
489,blue,570.00,769.08,0.88,100.31,97.47,561,758,20,22,366
489,blue,231.19,968.15,-0.65,2.74,4.68,224,958,16,20,287
489,blue,1668.19,977.14,100.82,4.05,-18.08,1660,959,16,34,449
490,red,1186.66,174.20,37.61,-351.93,379.79,1159,153,55,42,1192
490,red,225.74,772.08,-39.71,96.24,100.40,218,751,18,42,624
490,red,1165.47,860.49,68.74,45.32,45.26,1137,834,64,52,2242
490,blue,570.63,768.73,0.89,100.60,97.63,561,757,21,22,372
490,blue,1402.16,768.33,101.74,104.92,87.19,1392,757,22,22,392
490,blue,231.62,968.17,-0.61,2.73,4.67,224,958,17,20,304
490,blue,1668.52,976.87,100.87,4.13,-17.96,1661,959,15,34,436
491,red,1195.90,174.59,36.56,-352.23,379.48,1168,151,55,44,1167
491,red,225.43,771.73,-39.86,96.52,100.58,218,751,17,42,598
491,red,1194.51,870.00,71.01,40.98,40.24,1166,845,63,51,2370
491,blue,570.18,768.63,0.81,100.68,97.68,561,757,20,22,368
491,blue,1401.53,768.27,101.67,104.96,87.22,1392,757,21,22,391
491,blue,231.24,967.86,-0.68,2.82,4.83,224,957,16,21,297
491,blue,1668.13,977.03,100.83,4.08,-18.03,1660,959,16,34,455
492,red,1205.43,175.01,35.48,-352.56,379.16,1177,150,56,46,1168
492,red,225.40,771.78,-39.85,96.48,100.55,218,751,17,42,597
492,red,1226.60,877.69,73.53,37.66,36.08,1196,854,62,49,2290
492,blue,570.22,768.60,0.81,100.71,97.70,561,757,21,22,370
492,blue,1401.83,768.60,101.65,104.69,87.06,1392,757,22,23,400
492,blue,231.24,967.86,-0.68,2.82,4.83,224,957,16,21,297
492,blue,1668.24,977.12,100.83,4.06,-18.07,1660,959,16,34,447
493,red,1213.93,175.17,34.52,-352.70,378.97,1185,147,56,49,1179
493,red,225.09,772.01,-39.81,96.29,100.45,218,751,17,42,569
493,red,1255.72,882.98,75.81,35.47,33.13,1225,859,63,49,2283
493,blue,569.56,768.60,0.73,100.70,97.70,560,757,21,22,365
493,blue,1401.46,768.21,101.67,105.02,87.26,1392,757,21,22,390
493,blue,231.06,968.05,-0.67,2.76,4.73,224,958,16,20,287
493,blue,1668.24,977.06,100.83,4.08,-18.05,1660,959,16,34,448
494,red,1223.60,175.81,33.40,-353.19,378.53,1195,147,57,50,1231
494,red,225.33,771.50,-39.95,96.70,100.69,218,750,17,42,589
494,red,1284.55,884.94,78.19,34.73,31.80,1258,861,56,47,2060
494,blue,569.83,768.23,0.69,101.02,97.88,561,757,20,22,368
494,blue,1401.80,768.53,101.66,104.75,87.09,1392,757,22,23,408
494,blue,231.22,967.76,-0.69,2.85,4.87,224,957,16,21,300
494,blue,1668.24,977.14,100.83,4.05,-18.08,1660,959,16,34,447
495,red,1232.33,176.78,32.36,-353.91,377.95,1204,147,57,51,1311
495,red,225.12,771.46,-39.99,96.73,100.71,218,750,17,42,571
495,red,1303.11,883.02,79.91,35.61,32.51,1273,850,58,59,2282
495,blue,569.39,768.26,0.64,100.99,97.88,560,757,21,22,368
495,blue,1401.49,768.58,101.61,104.71,87.08,1392,757,21,23,398
495,blue,230.95,967.67,-0.72,2.87,4.92,224,957,15,21,292
495,blue,1668.11,977.29,100.80,4.01,-18.16,1660,960,16,33,451
496,red,1241.73,176.53,31.33,-353.77,377.95,1214,145,56,55,1422
496,red,225.30,771.58,-39.93,96.64,100.65,218,751,17,41,583
496,red,1313.03,881.45,80.86,36.31,33.14,1281,851,61,57,2470
496,blue,569.96,768.44,0.75,100.84,97.78,561,757,20,22,367
496,blue,1401.48,768.74,101.59,104.57,87.00,1392,757,21,23,402
496,blue,231.18,967.66,-0.70,2.87,4.92,224,957,16,21,303
496,blue,1668.19,977.38,100.80,3.99,-18.20,1660,960,16,33,443
497,red,1250.06,177.87,30.29,-354.76,377.19,1223,146,56,55,1479
497,red,225.24,771.93,-39.82,96.35,100.48,218,751,17,42,583
497,red,1312.72,883.07,80.73,35.62,32.36,1282,853,58,56,2363
497,blue,1400.46,769.03,101.42,104.32,86.87,1391,757,21,23,394
497,blue,569.59,768.89,0.79,100.46,97.56,560,758,21,21,362
497,blue,231.12,967.81,-0.69,2.83,4.85,224,957,16,21,296
497,blue,1667.48,977.31,100.76,4.00,-18.16,1659,960,17,33,487
498,red,1260.42,177.05,29.20,-354.21,377.46,1234,146,56,54,1541
498,red,225.57,771.92,-39.79,96.37,100.49,218,751,18,42,610
498,red,1313.76,883.57,80.79,35.41,32.10,1286,854,55,54,2087
498,blue,570.25,768.73,0.84,100.60,97.63,561,757,21,22,367
498,blue,1401.52,768.76,101.59,104.55,86.99,1392,757,21,23,404
498,blue,231.43,967.81,-0.67,2.83,4.85,224,957,16,21,307
498,blue,1668.19,977.27,100.81,4.02,-18.15,1660,960,16,33,447
499,red,1269.77,175.19,28.32,-352.93,378.24,1243,143,56,56,1563
499,red,225.56,771.85,-39.81,96.42,100.52,218,751,18,42,608
499,red,1314.83,881.54,81.01,36.28,33.07,1288,855,53,52,2080
499,blue,570.09,768.37,0.75,100.90,97.81,561,757,20,22,367
499,blue,1401.42,768.09,101.68,105.12,87.31,1392,756,21,23,392
499,blue,231.44,967.82,-0.67,2.83,4.84,224,957,16,21,307
499,blue,1668.08,976.88,100.84,4.13,-17.95,1660,959,16,34,465
500,red,1280.68,173.15,27.29,-351.54,379.10,1254,141,56,55,1586
500,red,225.64,771.41,-39.94,96.77,100.73,218,750,18,42,616
500,red,1315.60,881.82,81.06,36.16,32.93,1289,857,53,50,2116
500,blue,570.38,768.24,0.76,101.01,97.87,561,757,21,22,369
500,blue,1401.80,768.12,101.73,105.09,87.30,1392,756,22,23,400
500,blue,231.48,967.70,-0.68,2.86,4.90,224,957,16,21,311
500,blue,1668.26,977.05,100.84,4.08,-18.04,1660,959,16,34,448
501,red,1291.15,171.94,26.25,-350.73,379.56,1264,140,57,55,1620
501,red,225.54,771.68,-39.86,96.55,100.60,218,751,18,41,600
501,red,1315.46,883.34,80.95,35.51,32.19,1289,859,53,50,2134
501,blue,570.37,768.80,0.87,100.54,97.60,561,757,21,23,367
501,blue,1401.87,769.18,101.56,104.20,86.78,1392,757,22,23,403
501,blue,231.24,967.77,-0.69,2.84,4.87,224,957,16,21,301
501,blue,1668.28,977.58,100.79,3.93,-18.30,1660,960,16,33,432
502,red,1300.07,169.67,25.49,-349.21,380.55,1273,137,57,56,1648
502,red,225.55,771.67,-39.87,96.56,100.61,218,751,18,41,602
502,red,1315.42,883.35,80.95,35.51,32.18,1290,858,52,51,2131
502,blue,570.15,768.42,0.77,100.86,97.79,561,757,20,22,368
502,blue,1401.62,768.52,101.64,104.76,87.10,1392,757,21,23,401
502,blue,231.24,967.77,-0.69,2.84,4.87,224,957,16,21,301
502,blue,1668.17,977.26,100.81,4.02,-18.14,1660,960,16,33,448
503,red,1308.28,168.77,24.68,-348.63,380.89,1281,136,57,56,1654
503,red,225.62,771.63,-39.87,96.60,100.62,218,751,18,41,606
503,red,1315.51,883.36,80.96,35.50,32.18,1289,858,53,51,2150
503,blue,570.45,768.50,0.82,100.79,97.74,561,757,21,22,363
503,blue,1401.49,768.28,101.66,104.95,87.22,1392,757,21,22,392
503,blue,231.52,967.75,-0.67,2.85,4.87,224,957,17,21,314
503,blue,1668.10,977.02,100.83,4.09,-18.02,1660,959,16,34,458
504,red,1315.62,168.72,23.89,-348.62,380.81,1289,136,57,56,1664
504,red,225.44,771.77,-39.85,96.48,100.56,218,751,17,42,599
504,red,1315.45,883.59,80.94,35.41,32.07,1289,858,53,51,2147
504,blue,570.26,768.79,0.85,100.55,97.60,561,757,21,22,362
504,blue,1401.19,768.71,101.56,104.59,87.02,1391,757,22,23,403
504,blue,231.27,967.87,-0.67,2.82,4.82,224,957,16,21,298
504,blue,1667.95,977.15,100.81,4.05,-18.09,1660,960,16,33,462
505,red,1322.58,168.43,23.16,-348.45,380.87,1296,136,57,55,1653
505,red,225.48,771.42,-39.96,96.76,100.73,218,750,17,42,600
505,red,1315.81,882.50,81.04,35.87,32.60,1286,858,58,50,2220
505,blue,570.14,768.47,0.78,100.81,97.76,561,757,20,22,364
505,blue,1401.17,768.64,101.56,104.65,87.05,1391,757,22,23,401
505,blue,231.24,967.81,-0.68,2.83,4.85,224,957,16,21,300
505,blue,1667.83,977.12,100.80,4.06,-18.07,1659,959,17,34,472
506,red,1328.98,168.62,22.45,-348.60,380.69,1302,136,57,55,1653
506,red,225.59,771.53,-39.91,96.68,100.68,218,750,18,42,607
506,red,1316.61,881.89,81.14,36.14,32.88,1287,858,58,50,2237
506,blue,570.29,768.39,0.78,100.88,97.80,561,757,21,22,368
506,blue,1401.24,768.49,101.60,104.78,87.12,1391,757,22,23,398
506,blue,231.48,967.76,-0.67,2.85,4.87,224,957,16,21,310
506,blue,1667.91,977.01,100.81,4.09,-18.02,1660,959,16,34,468
507,red,1335.03,168.62,21.79,-348.62,380.61,1308,136,58,55,1652
507,red,225.80,772.10,-39.70,96.22,100.39,218,751,18,42,625
507,red,1317.95,881.27,81.30,36.41,33.17,1288,858,59,49,2234
507,blue,570.62,769.00,0.93,100.38,97.50,561,757,22,23,372
507,blue,1401.61,768.55,101.63,104.73,87.09,1392,757,22,23,401
507,blue,231.72,968.09,-0.61,2.75,4.70,224,958,17,20,309
507,blue,1668.03,977.10,100.81,4.06,-18.06,1660,959,16,34,461
508,red,1340.94,168.39,21.17,-348.49,380.65,1314,136,58,55,1632
508,red,225.49,771.78,-39.84,96.48,100.55,218,751,18,42,601
508,red,1318.40,880.89,81.37,36.57,33.35,1289,856,59,51,2217
508,blue,570.26,768.49,0.79,100.80,97.75,561,757,21,22,364
508,blue,1401.52,768.53,101.62,104.74,87.10,1392,757,22,23,401
508,blue,231.26,967.82,-0.68,2.83,4.84,224,957,16,21,301
508,blue,1668.04,977.22,100.80,4.03,-18.12,1660,960,16,33,458
509,red,1346.39,168.03,20.62,-348.26,380.76,1320,137,57,53,1601
509,red,225.59,771.62,-39.88,96.60,100.63,218,751,18,41,605
509,red,1319.02,880.22,81.46,36.87,33.67,1289,856,59,50,2224
509,blue,570.39,768.31,0.77,100.95,97.84,561,757,21,22,370
509,blue,1401.67,768.06,101.72,105.15,87.33,1392,756,22,23,405
509,blue,231.52,967.85,-0.66,2.82,4.83,224,957,17,21,311
509,blue,1668.08,977.01,100.83,4.09,-18.02,1660,959,16,34,462
510,red,1350.86,168.02,20.13,-348.28,380.70,1325,136,56,54,1592
510,red,224.89,771.81,-39.90,96.45,100.55,218,751,16,41,550
510,red,1318.33,880.47,81.39,36.76,33.55,1289,856,59,51,2233
510,blue,569.31,768.56,0.69,100.73,97.73,560,757,21,22,371
510,blue,1400.91,768.85,101.50,104.47,86.95,1391,757,22,23,404
510,blue,230.66,968.00,-0.70,2.78,4.76,224,958,15,20,274
510,blue,1667.80,977.36,100.78,3.99,-18.18,1659,960,17,33,468
511,red,1355.63,168.20,19.60,-348.41,380.56,1330,137,56,53,1574
511,red,225.58,771.49,-39.92,96.71,100.69,218,750,18,42,609
511,red,1319.12,879.25,81.53,37.29,34.14,1289,855,60,50,2217
511,blue,570.30,768.31,0.76,100.95,97.84,561,757,21,22,372
511,blue,1401.50,767.93,101.72,105.25,87.39,1392,756,22,23,405
511,blue,231.54,967.81,-0.66,2.83,4.84,224,957,17,21,312
511,blue,1667.99,976.95,100.83,4.11,-17.99,1660,959,16,34,468
512,red,1358.50,170.85,18.98,-350.23,379.23,1333,140,56,52,1547
512,red,225.52,771.85,-39.81,96.42,100.52,218,751,18,42,604
512,red,1317.81,880.05,81.37,36.93,33.76,1288,856,60,50,2236
512,blue,570.12,768.88,0.85,100.48,97.56,561,757,21,23,370
512,blue,1400.30,769.44,101.33,103.97,86.67,1390,758,22,23,397
512,blue,231.39,967.77,-0.68,2.84,4.87,224,957,16,21,308
512,blue,1667.23,977.53,100.72,3.94,-18.26,1658,960,18,33,496
513,red,1361.73,170.16,18.71,-349.77,379.52,1336,140,56,52,1548
513,red,225.59,771.88,-39.79,96.40,100.50,218,751,18,42,609
513,red,1319.27,878.89,81.57,37.44,34.31,1289,855,60,50,2249
513,blue,570.36,768.45,0.80,100.84,97.77,561,757,21,22,365
513,blue,1401.58,768.22,101.68,105.01,87.25,1392,756,22,23,394
513,blue,231.62,967.99,-0.63,2.78,4.75,224,957,17,21,310
513,blue,1668.02,976.97,100.83,4.10,-18.00,1660,959,16,34,465
514,red,1363.58,171.21,18.38,-350.49,378.99,1338,141,56,51,1522
514,red,225.41,771.78,-39.85,96.48,100.56,218,751,17,42,596
514,red,1318.96,878.51,81.57,37.61,34.50,1288,855,62,50,2276
514,blue,570.28,768.35,0.77,100.92,97.82,561,757,21,22,371
514,blue,1401.33,767.98,101.69,105.21,87.37,1391,756,23,23,404
514,blue,231.40,968.05,-0.64,2.76,4.73,224,958,16,20,299
514,blue,1667.97,976.91,100.83,4.12,-17.97,1660,959,16,34,470
515,red,1365.01,172.94,18.01,-351.70,378.12,1340,143,54,51,1510
515,red,225.55,771.86,-39.81,96.41,100.51,218,751,18,42,606
515,red,1319.02,878.62,81.57,37.56,34.44,1290,854,60,51,2282
515,blue,570.46,768.43,0.81,100.85,97.78,561,757,21,22,368
515,blue,1401.43,768.09,101.69,105.12,87.31,1391,756,23,23,408
515,blue,231.56,967.90,-0.65,2.81,4.80,224,957,17,21,311
515,blue,1667.91,976.86,100.83,4.13,-17.94,1660,959,16,34,473
516,red,1365.97,174.62,17.70,-352.87,377.30,1341,145,55,50,1513
516,red,225.65,771.87,-39.79,96.41,100.51,218,751,18,42,615
516,red,1319.30,878.29,81.61,37.70,34.60,1290,854,60,50,2276
516,blue,570.59,768.41,0.82,100.87,97.78,561,757,21,22,371
516,blue,1401.59,768.00,101.72,105.19,87.35,1392,756,22,23,401
516,blue,231.66,967.88,-0.64,2.81,4.81,224,957,17,21,315
516,blue,1668.07,976.84,100.84,4.14,-17.94,1660,959,16,34,466
517,red,1366.14,177.20,17.37,-354.71,376.03,1342,148,53,49,1469
517,red,225.73,771.91,-39.77,96.37,100.49,218,751,18,42,619
517,red,1319.11,878.02,81.61,37.82,34.74,1290,855,61,49,2340
517,blue,570.65,768.28,0.80,100.98,97.85,561,757,21,22,370
517,blue,1401.64,767.94,101.74,105.25,87.38,1392,756,22,23,402
517,blue,231.68,967.78,-0.65,2.84,4.86,224,957,17,21,318
517,blue,1668.02,976.90,100.83,4.12,-17.96,1660,959,16,34,468
518,red,1365.75,179.89,17.07,-356.65,374.73,1341,151,54,48,1473
518,red,225.36,771.23,-40.04,96.92,100.82,218,750,17,42,590
518,red,1319.32,877.22,81.69,38.17,35.12,1291,855,60,48,2345
518,blue,570.25,768.19,0.74,101.05,97.89,561,757,21,22,371
518,blue,1401.26,768.34,101.63,104.91,87.20,1391,757,22,22,394
518,blue,231.26,967.59,-0.71,2.89,4.95,224,957,16,21,308
518,blue,1667.85,976.99,100.81,4.10,-18.00,1659,959,17,34,475
519,red,1364.54,183.57,16.74,-359.36,372.94,1340,155,54,48,1479
519,red,225.53,771.93,-39.78,96.36,100.48,218,751,18,42,604
519,red,1320.09,876.76,81.78,38.38,35.34,1291,855,61,47,2362
519,blue,570.13,768.56,0.79,100.74,97.72,561,757,20,22,359
519,blue,1400.97,768.71,101.53,104.59,87.02,1391,757,22,23,406
519,blue,231.52,967.86,-0.66,2.82,4.82,224,957,17,21,310
519,blue,1667.61,977.02,100.79,4.09,-18.02,1659,959,17,34,489
520,red,1363.97,186.03,16.48,-361.20,371.75,1339,157,53,49,1465
520,red,225.13,771.80,-39.87,96.46,100.55,218,751,17,41,568
520,red,1321.15,875.76,81.94,38.83,35.81,1292,854,61,47,2372
520,blue,569.56,768.39,0.69,100.88,97.81,560,757,21,22,365
520,blue,1400.71,768.72,101.50,104.58,87.01,1391,757,22,23,403
520,blue,231.01,967.84,-0.69,2.82,4.84,224,957,16,21,293
520,blue,1667.54,977.24,100.77,4.02,-18.12,1659,960,17,33,488
521,red,1363.53,189.62,16.06,-363.96,370.01,1338,160,54,49,1520
521,red,225.56,771.91,-39.79,96.37,100.49,218,751,18,42,606
521,red,1322.68,874.39,82.17,39.44,36.46,1290,853,65,47,2410
521,blue,570.44,768.45,0.81,100.83,97.77,561,757,21,22,366
521,blue,1401.60,768.80,101.59,104.52,86.96,1392,757,22,23,405
521,blue,231.50,967.88,-0.66,2.81,4.81,224,957,17,21,309
521,blue,1668.03,977.30,100.80,4.01,-18.16,1660,960,16,33,456
522,red,1361.83,192.07,15.93,-365.87,368.83,1337,162,53,50,1524
522,red,225.64,771.60,-39.88,96.62,100.64,218,751,18,41,608
522,red,1323.25,871.79,82.40,40.61,37.73,1291,850,64,47,2362
522,blue,570.44,768.24,0.77,101.01,97.87,561,757,21,22,370
522,blue,1400.95,767.86,101.67,105.31,87.43,1391,756,22,23,402
522,blue,231.63,967.77,-0.66,2.85,4.86,224,957,17,21,318
522,blue,1667.59,976.73,100.82,4.17,-17.88,1659,959,17,34,499
523,red,1361.74,194.55,15.60,-367.85,367.62,1336,165,54,50,1541
523,red,225.43,772.06,-39.75,96.25,100.42,218,751,17,42,599
523,red,1324.43,870.02,82.63,41.42,38.57,1292,848,64,48,2376
523,blue,570.45,768.89,0.89,100.47,97.55,561,757,21,23,370
523,blue,1401.50,768.65,101.60,104.64,87.04,1392,757,21,23,400
523,blue,231.41,968.09,-0.64,2.75,4.71,224,958,16,20,298
523,blue,1668.01,977.01,100.82,4.09,-18.02,1660,959,16,34,463
524,red,1361.83,195.15,15.50,-368.33,367.33,1337,165,54,51,1541
524,red,225.61,772.25,-39.67,96.10,100.32,218,751,18,42,606
524,red,1325.79,865.04,83.10,43.73,40.98,1293,843,65,48,2381
524,blue,570.73,768.71,0.89,100.62,97.63,561,757,21,22,368
524,blue,1401.55,767.99,101.72,105.20,87.36,1392,756,22,23,405
524,blue,231.65,968.18,-0.61,2.73,4.66,224,958,17,20,305
524,blue,1667.99,976.67,100.85,4.19,-17.85,1660,958,16,35,475
525,red,1361.67,195.78,15.43,-368.84,367.03,1337,165,53,52,1531
525,red,224.43,772.53,-39.72,95.87,100.20,218,752,15,41,515
525,red,1327.55,858.59,83.74,46.81,44.11,1296,836,65,48,2406
525,blue,1400.77,768.76,101.50,104.55,87.00,1391,757,22,23,410
525,blue,568.61,769.28,0.75,100.14,97.38,559,758,21,22,377
525,blue,230.32,968.45,-0.67,2.65,4.55,224,959,14,19,250
525,blue,1667.77,977.32,100.78,4.00,-18.16,1659,960,17,33,472
526,red,1362.83,196.46,15.20,-369.40,366.68,1338,165,53,53,1512
526,red,225.38,771.75,-39.86,96.50,100.57,218,751,17,42,596
526,red,1333.15,847.90,85.10,52.18,49.25,1302,826,64,47,2337
526,blue,570.41,768.37,0.79,100.90,97.81,561,757,21,22,377
526,blue,1403.76,768.66,101.88,104.65,87.01,1396,756,17,23,288
526,blue,231.50,967.89,-0.65,2.81,4.81,224,957,17,21,309
526,blue,1667.67,976.73,100.82,4.17,-17.88,1659,958,17,35,494
527,red,1363.84,197.68,14.91,-370.40,366.07,1337,166,55,54,1479
527,red,225.36,771.66,-39.90,96.58,100.62,218,751,17,41,587
527,red,1340.23,838.27,86.59,57.29,53.86,1308,815,65,48,2175
527,blue,570.24,768.37,0.77,100.90,97.81,561,757,21,22,371
527,blue,1406.83,772.12,101.69,101.78,85.28,1401,764,12,15,130
527,blue,231.22,967.81,-0.68,2.83,4.85,224,957,16,21,300
527,blue,1667.61,976.81,100.81,4.14,-17.92,1659,959,17,34,496
528,red,1365.24,198.75,14.59,-371.29,365.53,1336,167,56,54,1398
528,red,225.17,772.08,-39.78,96.23,100.41,218,751,17,42,576
528,red,1348.71,830.80,88.10,61.47,57.40,1320,807,59,48,1994
528,blue,569.85,768.32,0.71,100.94,97.84,561,757,20,22,364
528,blue,231.20,968.10,-0.65,2.75,4.71,224,958,16,20,290
528,blue,1667.75,976.89,100.81,4.12,-17.95,1659,959,17,34,486
529,red,1366.03,199.32,14.41,-371.76,365.24,1335,167,58,55,1378
529,red,225.45,772.00,-39.77,96.30,100.45,218,751,18,42,598
529,red,1354.73,826.71,89.09,63.83,59.31,1326,803,59,49,1962
529,blue,570.16,768.32,0.75,100.94,97.84,561,757,20,22,367
529,blue,231.39,968.02,-0.65,2.77,4.74,224,958,16,20,300
529,blue,1667.58,976.59,100.83,4.21,-17.80,1659,958,17,35,503
530,red,1367.62,200.12,14.10,-372.43,364.83,1336,168,58,54,1348
530,red,225.45,771.96,-39.78,96.33,100.47,218,751,18,42,600
530,red,1361.37,825.71,89.86,64.44,59.71,1331,803,61,47,1980
530,blue,570.39,768.51,0.81,100.79,97.74,561,757,21,22,367
530,blue,231.41,968.01,-0.65,2.77,4.75,224,958,16,20,301
530,blue,1667.69,976.77,100.82,4.16,-17.90,1659,959,17,34,493
531,red,1369.33,200.92,13.78,-373.11,364.42,1343,169,52,53,1337
531,red,225.50,771.97,-39.77,96.32,100.46,218,751,18,42,605
531,red,1370.21,825.80,90.75,64.42,59.56,1341,803,59,46,1953
531,blue,570.44,768.58,0.83,100.72,97.70,561,757,21,22,368
531,blue,231.54,968.03,-0.64,2.77,4.74,224,958,17,20,306
531,blue,1667.91,976.75,100.84,4.16,-17.89,1660,959,16,34,477
532,red,1370.05,201.72,13.57,-373.78,364.02,1342,170,54,53,1367
532,red,225.50,771.60,-39.90,96.62,100.64,218,750,18,43,606
532,red,1379.64,826.61,91.61,63.99,59.05,1351,803,58,47,1938
532,blue,570.54,768.43,0.82,100.85,97.78,561,757,21,22,375
532,blue,231.59,967.81,-0.66,2.83,4.84,224,957,17,21,315
532,blue,1667.63,976.69,100.82,4.18,-17.86,1659,959,17,34,498
533,red,1371.84,203.03,13.16,-374.90,363.36,1343,172,56,53,1392
533,red,225.55,771.90,-39.79,96.38,100.50,218,751,18,42,607
533,red,1390.50,827.06,92.66,63.77,58.69,1363,804,55,46,1816
533,blue,570.81,768.47,0.86,100.82,97.75,561,757,21,22,375
533,blue,231.62,967.85,-0.65,2.82,4.82,224,957,17,21,314
533,blue,1667.84,976.70,100.84,4.18,-17.86,1659,959,17,34,485
534,red,1373.73,204.12,12.76,-375.84,362.80,1344,173,57,53,1413
534,red,225.85,771.74,-39.81,96.51,100.57,218,751,18,42,631
534,red,1399.44,825.51,93.73,64.71,59.33,1373,803,54,45,1728
534,blue,571.22,768.43,0.90,100.86,97.77,562,757,21,22,373
