frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
167,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,173
168,red,215.35,687.08,-39.06,96.64,100.14,207,667,18,41,627
168,blue,554.33,684.86,0.16,99.84,89.61,543,673,23,23,443
168,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
169,red,215.35,687.12,-39.05,96.61,100.12,207,667,18,41,625
169,blue,554.38,685.13,0.21,99.62,89.48,542,673,25,24,460
169,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
170,red,1376.24,670.21,101.11,116.27,68.56,1373,662,7,17,82
170,red,215.29,687.06,-39.08,96.66,100.15,207,667,18,41,624
170,blue,554.45,685.02,0.20,99.72,89.54,543,673,24,24,452
170,blue,226.03,885.52,-0.87,2.66,4.49,222,875,10,21,172
171,red,1372.57,667.50,101.10,118.79,69.98,1366,658,13,21,171
171,red,215.30,687.07,-39.07,96.65,100.14,207,667,18,41,625
171,blue,554.41,685.08,0.21,99.67,89.51,543,673,24,24,455
171,blue,226.07,885.35,-0.88,2.71,4.57,222,874,10,22,176
172,red,1369.99,667.26,100.81,118.99,70.18,1359,652,24,28,337
172,red,215.29,687.04,-39.09,96.67,100.16,207,667,18,41,624
172,blue,554.20,685.11,0.19,99.64,89.50,542,673,24,24,454
172,blue,226.03,885.52,-0.87,2.66,4.49,222,875,10,21,172
173,red,1366.47,666.16,100.54,120.02,70.83,1354,652,27,29,486
173,red,215.31,686.98,-39.10,96.72,100.19,207,667,18,41,626
173,blue,554.29,685.04,0.18,99.70,89.53,543,673,23,24,450
173,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
174,red,1363.01,667.87,99.80,118.38,70.13,1351,654,26,29,492
174,red,215.30,687.07,-39.07,96.65,100.14,207,667,18,41,623
174,blue,554.37,685.05,0.20,99.69,89.52,543,673,24,24,453
174,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
175,red,1358.47,668.17,99.17,118.09,70.14,1347,655,26,28,544
175,red,215.31,687.10,-39.06,96.63,100.13,207,667,18,41,624
175,blue,554.37,685.05,0.20,99.69,89.52,543,673,24,24,453
175,blue,1396.31,683.45,101.41,104.66,61.51,1389,677,15,16,139
175,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
176,red,1350.48,668.96,98.01,117.30,70.03,1339,656,26,27,530
176,red,215.36,687.16,-39.04,96.58,100.10,207,667,18,41,628
176,blue,554.36,684.99,0.18,99.74,89.55,543,673,23,24,447
176,blue,1394.47,687.08,100.61,101.63,59.83,1385,677,19,22,312
176,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
177,red,1340.54,668.95,96.74,117.27,70.38,1328,656,27,26,556
177,red,215.39,687.29,-38.99,96.48,100.04,207,667,18,41,624
177,blue,554.49,685.14,0.23,99.62,89.48,542,673,25,24,455
177,blue,1392.25,688.86,100.06,100.17,59.05,1379,677,25,23,411
177,blue,226.13,885.65,-0.84,2.63,4.43,222,875,10,21,173
178,red,1328.83,668.18,95.35,117.93,71.15,1317,655,26,26,508
178,red,215.34,687.10,-39.06,96.63,100.13,207,667,18,41,626
178,blue,554.44,685.10,0.21,99.65,89.50,542,673,25,24,451
178,blue,1392.44,688.97,100.06,100.08,58.99,1381,677,23,23,401
178,blue,226.14,885.54,-0.86,2.66,4.48,222,875,10,21,175
179,red,1316.29,666.47,93.98,119.49,72.40,1304,654,25,25,486
179,red,215.37,687.10,-39.06,96.63,100.13,207,667,18,41,628
179,blue,554.46,685.12,0.22,99.64,89.49,542,673,25,24,452
179,blue,1392.50,689.14,100.04,99.94,58.91,1381,678,23,22,398
179,blue,226.14,885.54,-0.86,2.66,4.48,222,875,10,21,175
180,red,1309.22,665.35,93.23,120.52,73.18,1304,653,11,24,194
180,red,215.38,687.24,-39.01,96.52,100.06,207,667,18,41,624
180,blue,554.41,685.14,0.22,99.62,89.48,542,673,25,24,453
180,blue,1392.55,689.15,100.05,99.94,58.91,1381,678,23,22,396
180,blue,226.12,885.58,-0.85,2.64,4.46,222,875,10,21,173
181,red,215.33,687.08,-39.07,96.64,100.14,207,667,18,41,630
181,blue,554.41,685.10,0.21,99.66,89.50,542,673,25,24,451
181,blue,1392.71,689.04,100.09,100.03,58.95,1381,677,23,23,406
181,blue,226.13,885.46,-0.87,2.68,4.52,222,875,10,21,175
182,red,215.31,687.12,-39.06,96.61,100.12,207,667,18,41,624
182,blue,554.41,685.16,0.22,99.61,89.47,542,673,25,24,451
182,blue,1392.70,689.40,100.03,99.73,58.78,1381,678,23,23,406
182,blue,226.11,885.52,-0.86,2.66,4.49,222,875,10,21,174
183,red,1259.46,665.04,86.80,120.56,75.03,1251,654,18,23,336
183,red,215.34,687.15,-39.04,96.58,100.10,207,667,18,41,627
183,blue,554.27,685.17,0.21,99.60,89.47,542,673,24,24,447
183,blue,1392.72,689.34,100.04,99.78,58.81,1381,678,23,22,404
183,blue,226.10,885.44,-0.87,2.68,4.53,222,875,10,21,174
184,red,1249.04,664.18,85.54,121.34,75.80,1238,652,23,25,484
184,red,215.30,687.16,-39.05,96.58,100.10,207,667,18,41,625
184,blue,554.26,685.10,0.19,99.66,89.51,542,673,24,24,448
184,blue,1392.48,689.21,100.03,99.88,58.88,1381,677,23,23,402
184,blue,226.13,885.46,-0.87,2.68,4.52,222,875,10,21,175
185,red,1236.81,664.73,83.89,120.75,75.95,1225,653,24,25,500
185,red,215.32,687.25,-39.02,96.51,100.06,207,667,18,41,623
185,blue,554.31,685.16,0.21,99.60,89.47,542,673,24,24,447
185,blue,1392.74,689.28,100.05,99.83,58.84,1381,678,23,22,404
185,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
186,red,1224.94,665.99,82.21,119.49,75.75,1213,655,24,24,502
186,red,215.34,687.31,-38.99,96.46,100.03,207,667,18,41,621
186,blue,554.35,685.19,0.22,99.58,89.46,542,673,24,24,447
186,blue,1392.53,689.47,100.00,99.67,58.75,1381,678,23,23,404
186,blue,226.02,885.59,-0.86,2.64,4.46,222,875,10,21,170
187,red,1214.91,666.88,80.83,118.60,75.67,1203,655,24,25,501
187,red,215.29,687.22,-39.03,96.53,100.07,207,667,18,41,622
187,blue,554.24,685.12,0.19,99.64,89.49,542,673,24,24,449
187,blue,1392.45,689.34,100.01,99.78,58.82,1381,678,23,22,401
187,blue,226.00,885.49,-0.87,2.67,4.51,222,875,10,21,171
188,red,1207.90,668.57,79.77,116.98,75.10,1196,657,24,24,491
188,red,215.29,687.22,-39.03,96.53,100.07,207,667,18,41,621
188,blue,554.23,685.18,0.20,99.59,89.47,542,673,24,24,454
188,blue,1392.62,689.27,100.04,99.83,58.84,1381,678,23,22,408
188,blue,226.05,885.58,-0.86,2.64,4.46,222,875,10,21,171
189,red,1208.12,670.49,79.62,115.20,74.17,1196,659,24,24,490
189,red,215.25,687.14,-39.06,96.60,100.11,207,667,18,41,623
189,blue,554.31,685.17,0.21,99.60,89.47,542,673,25,24,452
189,blue,1392.58,689.38,100.02,99.75,58.80,1381,678,23,22,405
189,blue,226.05,885.58,-0.86,2.64,4.46,222,875,10,21,171
190,red,1207.69,669.13,79.69,116.46,74.84,1195,658,25,24,514
190,red,215.24,687.17,-39.05,96.58,100.10,207,667,18,41,622
190,blue,554.25,685.14,0.20,99.62,89.48,542,673,24,24,450
190,blue,1392.57,689.44,100.01,99.69,58.76,1381,678,23,23,403
190,blue,226.03,885.52,-0.87,2.66,4.49,222,875,10,21,172
191,red,1205.28,668.40,79.45,117.12,75.27,1193,656,25,25,517
191,red,215.24,687.17,-39.05,96.58,100.10,207,667,18,41,622
191,blue,554.34,684.98,0.18,99.75,89.56,543,673,23,24,444
191,blue,1392.63,689.26,100.04,99.84,58.85,1381,678,23,22,406
191,blue,226.03,885.52,-0.87,2.66,4.49,222,875,10,21,172
192,red,1204.82,666.58,79.56,118.83,76.16,1192,654,24,26,479
192,red,215.26,687.17,-39.05,96.57,100.10,207,667,18,41,622
192,blue,554.10,685.10,0.17,99.65,89.51,543,673,23,24,445
192,blue,1392.43,689.51,99.98,99.64,58.73,1381,678,23,23,420
192,blue,226.06,885.55,-0.86,2.65,4.48,222,875,10,21,173
193,red,1203.93,665.93,79.50,119.44,76.50,1191,653,25,26,490
193,red,215.26,687.17,-39.05,96.57,100.10,207,667,18,41,622
193,blue,554.09,685.18,0.19,99.59,89.47,542,673,25,24,455
193,blue,1392.45,689.39,100.00,99.74,58.79,1381,678,23,22,409
193,blue,226.03,885.52,-0.87,2.66,4.49,222,875,10,21,172
194,red,1203.58,665.29,79.52,120.05,76.82,1189,653,27,26,477
194,red,215.26,687.25,-39.02,96.51,100.06,207,667,18,41,618
194,blue,553.99,685.27,0.19,99.51,89.43,542,673,24,24,454
194,blue,1392.68,689.41,100.03,99.73,58.78,1381,678,23,22,404
194,blue,226.08,885.61,-0.85,2.64,4.45,222,875,10,21,172
195,red,1202.88,664.41,79.51,120.89,77.27,1188,652,27,25,479
195,red,215.26,687.22,-39.03,96.53,100.07,207,667,18,41,620
195,blue,554.16,685.23,0.20,99.55,89.44,542,673,24,24,455
195,blue,1392.83,689.43,100.04,99.70,58.76,1382,678,22,23,400
195,blue,226.06,885.67,-0.85,2.62,4.42,222,875,10,21,171
196,red,1202.32,664.52,79.42,120.78,77.23,1188,653,27,23,407
196,red,215.22,687.18,-39.05,96.56,100.09,207,667,18,41,618
196,blue,1164.16,496.04,107.85,550.37,159.43,1152,486,28,19,273
196,blue,554.05,685.28,0.20,99.51,89.43,542,673,25,24,459
196,blue,1392.82,689.11,100.09,99.96,58.91,1382,677,22,23,399
196,blue,226.04,885.65,-0.85,2.63,4.43,222,875,10,21,170
197,red,1200.83,664.50,79.23,120.79,77.29,1187,654,25,22,295
197,red,215.29,687.18,-39.04,96.57,100.09,207,667,18,41,624
197,blue,554.09,685.30,0.21,99.49,89.42,542,673,25,24,457
197,blue,1392.88,689.10,100.10,99.97,58.92,1382,677,22,23,401
197,blue,226.04,885.65,-0.85,2.63,4.43,222,875,10,21,170
198,red,215.21,687.14,-39.06,96.60,100.11,207,667,18,41,617
198,blue,1140.89,498.26,98.81,534.93,159.16,1135,492,15,14,140
198,blue,553.90,685.23,0.17,99.55,89.45,542,673,24,24,460
198,blue,1392.74,689.12,100.08,99.96,58.91,1382,677,22,23,400
198,blue,226.02,885.58,-0.86,2.64,4.46,222,875,10,21,171
199,red,1207.04,661.33,80.35,123.90,78.60,1203,655,9,14,79
199,red,215.21,687.11,-39.07,96.62,100.13,207,667,18,41,616
199,blue,553.96,685.05,0.15,99.69,89.54,542,673,24,23,451
199,blue,1392.82,689.10,100.09,99.98,58.92,1382,677,22,23,403
199,blue,226.02,885.58,-0.86,2.64,4.46,222,875,10,21,171
200,red,1200.11,661.01,79.46,124.18,78.99,1185,650,28,23,364
200,red,215.28,687.24,-39.02,96.52,100.06,207,667,18,41,620
200,blue,1124.50,496.22,94.03,547.85,160.70,1120,490,12,15,107
200,blue,554.26,685.36,0.24,99.44,89.38,542,673,25,24,469
200,blue,1392.97,689.39,100.06,99.74,58.77,1382,678,22,22,395
200,blue,226.10,885.58,-0.85,2.64,4.46,222,875,10,21,173
201,red,1198.87,660.63,79.34,124.55,79.22,1184,649,28,23,387
201,red,215.23,687.15,-39.06,96.59,100.11,207,667,18,41,614
201,blue,1120.99,491.62,94.64,580.26,163.03,1116,489,11,7,68
201,blue,553.94,685.30,0.19,99.49,89.42,542,673,24,24,461
201,blue,1392.75,689.11,100.08,99.96,58.91,1382,677,22,23,404
201,blue,226.06,885.67,-0.85,2.62,4.42,222,875,10,21,171
202,red,1197.04,660.34,79.12,124.82,79.42,1184,649,28,22,433
202,red,215.29,687.48,-38.95,96.33,99.95,207,667,18,42,619
202,blue,553.90,685.44,0.21,99.38,89.35,541,673,26,24,462
202,blue,1392.86,689.33,100.06,99.79,58.81,1382,678,22,22,398
202,blue,226.08,885.74,-0.84,2.60,4.39,222,875,10,21,170
203,red,1196.48,659.77,79.10,125.39,79.71,1184,649,27,22,409
203,red,215.30,687.52,-38.93,96.30,99.93,207,667,18,42,619
203,blue,1107.21,490.01,90.26,591.82,164.27,1104,482,7,15,71
203,blue,553.99,685.40,0.21,99.41,89.37,542,673,25,24,464
203,blue,1392.82,689.21,100.07,99.88,58.87,1382,677,22,23,400
203,blue,226.04,885.65,-0.85,2.63,4.43,222,875,10,21,170
204,red,1196.79,657.68,79.34,127.49,80.71,1183,645,27,25,425
204,red,215.24,687.54,-38.93,96.28,99.92,207,667,18,42,614
204,blue,553.87,685.40,0.20,99.41,89.37,542,673,24,24,460
204,blue,1392.66,689.42,100.02,99.72,58.77,1382,678,22,23,401
204,blue,226.01,885.65,-0.85,2.62,4.43,222,875,10,21,169
205,red,1195.11,657.67,79.12,127.49,80.77,1182,647,27,22,375
205,red,215.32,687.57,-38.92,96.26,99.90,207,667,18,42,622
205,blue,553.80,685.42,0.20,99.39,89.37,541,673,25,24,464
205,blue,1392.73,689.50,100.02,99.65,58.73,1382,678,22,23,407
205,blue,226.05,885.71,-0.84,2.61,4.40,222,875,10,21,169
206,red,1193.26,656.83,78.95,128.33,81.24,1181,646,26,22,352
206,red,215.34,687.38,-38.97,96.41,99.99,207,667,18,41,618
206,blue,553.86,685.35,0.19,99.45,89.40,542,673,24,24,458
206,blue,1392.51,689.66,99.96,99.52,58.66,1382,678,22,23,411
206,blue,226.04,885.65,-0.85,2.63,4.43,222,875,10,21,170
207,red,1189.93,655.85,78.59,129.30,81.82,1179,645,23,22,322
207,red,215.35,687.49,-38.94,96.32,99.94,207,667,18,42,622
207,blue,553.81,685.34,0.18,99.46,89.40,542,673,24,24,459
207,blue,1392.49,689.58,99.97,99.58,58.70,1381,677,23,24,416
207,blue,226.04,885.65,-0.85,2.63,4.43,222,875,10,21,170
208,red,1185.98,654.32,78.20,130.86,82.69,1176,643,22,22,288
208,red,215.38,687.48,-38.94,96.33,99.95,207,667,18,42,625
208,blue,553.95,685.51,0.23,99.32,89.32,541,673,25,24,458
208,blue,1392.67,689.67,99.98,99.51,58.65,1382,678,22,23,410
208,blue,226.08,885.61,-0.85,2.63,4.44,222,875,10,21,171
209,red,1180.40,652.09,77.65,133.17,83.95,1171,642,21,21,267
209,red,215.33,687.63,-38.90,96.21,99.88,207,667,18,42,622
209,blue,553.89,685.39,0.20,99.41,89.38,542,673,24,24,461
209,blue,1392.57,689.46,100.00,99.68,58.76,1381,677,23,24,420
209,blue,226.05,885.71,-0.84,2.61,4.40,222,875,10,21,169
210,red,1169.64,647.71,76.56,137.79,86.42,1161,640,18,17,202
210,red,215.31,687.53,-38.93,96.29,99.92,207,667,18,42,620
210,blue,553.92,685.39,0.21,99.42,89.38,542,673,24,24,462
210,blue,1392.61,689.45,100.01,99.69,58.76,1382,677,22,24,415
210,blue,226.05,885.71,-0.84,2.61,4.40,222,875,10,21,169
211,red,1155.43,644.81,74.83,140.91,88.30,1149,638,14,14,101
211,red,215.29,687.42,-38.96,96.37,99.97,207,667,18,41,613
211,blue,553.93,685.36,0.20,99.44,89.39,542,673,24,24,462
211,blue,1392.54,689.47,100.00,99.67,58.75,1381,677,23,24,416
211,blue,226.08,885.74,-0.84,2.60,4.39,222,875,10,21,170
212,red,1140.18,636.40,73.33,150.52,92.86,1135,631,10,13,85
212,red,215.35,687.38,-38.97,96.41,99.99,207,667,18,41,618
212,blue,1028.92,541.31,59.09,335.68,142.32,1024,536,11,13,105
212,blue,553.74,685.31,0.17,99.48,89.42,542,673,24,24,458
212,blue,1392.25,689.01,100.03,100.05,58.98,1381,677,23,23,416
212,blue,226.14,885.70,-0.84,2.61,4.40,222,875,10,21,173
213,red,1123.40,632.42,71.18,155.24,95.34,1117,626,13,15,109
213,red,215.34,687.41,-38.96,96.38,99.98,207,667,18,41,617
213,blue,553.75,685.32,0.17,99.47,89.42,542,673,24,24,457
213,blue,1392.35,689.02,100.05,100.04,58.97,1381,677,23,23,417
213,blue,226.10,885.62,-0.85,2.63,4.44,222,875,10,21,173
214,red,1105.47,628.93,68.75,159.49,97.63,1097,622,17,17,152
214,red,215.28,687.45,-38.96,96.35,99.96,207,667,18,41,612
214,blue,553.71,685.35,0.17,99.45,89.40,542,673,24,24,457
214,blue,1392.42,689.21,100.02,99.88,58.88,1381,677,23,24,423
214,blue,226.01,885.62,-0.86,2.63,4.45,222,875,10,21,169
215,red,1089.10,627.37,66.39,161.38,98.94,1080,620,18,17,158
215,red,215.17,687.52,-38.95,96.29,99.93,207,667,18,41,603
215,blue,553.43,685.31,0.13,99.48,89.43,541,673,24,24,456
215,blue,1392.04,688.82,100.04,100.20,59.08,1381,677,22,23,413
215,blue,226.01,885.62,-0.86,2.63,4.45,222,875,10,21,169
216,red,1071.13,628.12,63.66,160.30,99.20,1062,620,18,19,205
216,red,215.25,687.60,-38.91,96.23,99.89,207,667,18,41,608
216,blue,553.47,685.33,0.14,99.46,89.42,541,673,24,24,457
216,blue,1392.28,689.13,100.02,99.95,58.92,1382,677,21,24,413
216,blue,226.05,885.60,-0.85,2.64,4.45,222,875,10,21,171
217,red,215.33,687.51,-38.93,96.31,99.93,207,667,18,42,622
217,blue,553.72,685.33,0.17,99.46,89.41,541,673,25,24,466
217,blue,1392.31,688.84,100.07,100.18,59.06,1382,677,22,23,410
217,blue,226.13,885.51,-0.86,2.66,4.49,222,875,10,21,175
218,red,215.34,687.38,-38.97,96.41,99.99,207,667,18,41,618
218,blue,553.56,685.26,0.14,99.52,89.45,541,673,25,24,457
218,blue,1392.04,688.75,100.05,100.26,59.11,1381,677,22,23,410
218,blue,226.13,885.51,-0.86,2.66,4.49,222,875,10,21,175
219,red,1007.32,642.69,54.14,142.43,94.38,1000,631,16,24,259
219,red,215.32,687.18,-39.04,96.57,100.09,207,667,18,41,625
219,blue,553.42,685.01,0.08,99.72,89.57,541,673,24,23,443
219,blue,1392.02,688.78,100.04,100.23,59.10,1381,677,22,23,409
219,blue,226.14,885.47,-0.86,2.68,4.51,222,875,10,21,177
220,red,985.94,648.25,51.21,136.18,92.44,979,637,14,23,234
220,red,215.29,687.03,-39.09,96.68,100.16,207,667,18,41,626
220,blue,981.99,494.15,44.95,557.32,166.57,975,489,13,11,104
220,blue,553.62,685.00,0.10,99.73,89.58,541,673,25,23,446
220,blue,1392.36,688.77,100.09,100.24,59.10,1381,677,23,23,414
220,blue,226.09,885.46,-0.87,2.68,4.52,222,875,10,21,175
221,red,962.85,654.28,48.19,129.71,90.33,956,644,14,22,256
221,red,215.32,686.95,-39.11,96.75,100.20,207,667,18,41,628
221,blue,553.61,684.96,0.09,99.76,89.59,541,673,25,23,448
221,blue,1391.64,688.71,100.01,100.29,59.15,1380,677,23,23,412
221,blue,226.16,885.42,-0.87,2.69,4.54,222,875,10,21,178
222,red,940.20,658.74,45.31,125.09,88.97,933,648,15,23,271
222,red,215.30,686.99,-39.10,96.72,100.18,207,667,18,41,624
222,blue,553.75,685.00,0.11,99.73,89.57,541,673,25,23,452
222,blue,1392.12,688.74,100.06,100.26,59.12,1381,677,22,23,412
222,blue,226.08,885.38,-0.88,2.70,4.56,222,875,10,21,175
223,red,920.01,659.67,42.69,124.07,89.21,913,649,15,23,278
223,red,215.17,687.09,-39.08,96.63,100.14,207,667,18,41,612
223,blue,553.68,684.90,0.09,99.81,89.62,542,673,24,23,448
223,blue,1392.07,688.64,100.07,100.35,59.17,1381,677,22,23,417
223,blue,226.06,885.24,-0.89,2.74,4.63,222,874,10,22,177
224,red,904.70,660.82,40.74,122.87,89.18,896,650,18,23,327
224,red,215.24,686.92,-39.13,96.77,100.22,207,667,18,41,621
224,blue,553.70,684.58,0.03,100.07,89.77,541,672,25,24,460
224,blue,1392.15,688.68,100.07,100.31,59.14,1381,677,22,23,413
224,blue,226.10,885.15,-0.90,2.77,4.67,222,874,10,22,181
225,red,895.92,661.58,39.64,122.08,89.12,886,650,21,24,372
225,red,215.27,686.85,-39.15,96.82,100.25,207,667,18,41,624
225,blue,553.62,684.50,0.00,100.14,89.81,542,672,24,24,463
225,blue,1392.21,688.67,100.08,100.32,59.15,1381,677,23,23,418
225,blue,226.10,885.15,-0.90,2.77,4.67,222,874,10,22,181
226,red,893.08,663.66,39.39,120.07,88.22,882,652,21,23,342
226,red,215.16,687.04,-39.10,96.68,100.16,207,667,18,41,614
226,blue,553.49,684.89,0.06,99.82,89.63,541,672,25,24,455
226,blue,1392.30,688.78,100.08,100.23,59.09,1381,677,23,23,414
226,blue,226.02,885.25,-0.90,2.74,4.62,222,874,10,22,175
227,red,890.75,663.51,39.08,120.19,88.37,881,652,20,24,352
227,red,215.13,687.03,-39.11,96.68,100.17,207,667,18,41,611
227,blue,553.51,684.55,0.00,100.09,89.79,542,672,24,24,461
227,blue,1392.19,688.75,100.07,100.25,59.11,1381,677,22,23,412
227,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
228,red,889.46,663.96,38.94,119.76,88.20,880,653,19,23,354
228,red,215.09,687.04,-39.11,96.68,100.17,207,667,18,41,608
228,blue,553.35,684.96,0.06,99.76,89.60,541,673,25,23,450
228,blue,1391.74,689.04,99.97,100.02,58.99,1381,677,22,23,410
228,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
229,red,890.54,663.58,39.06,120.13,88.34,881,652,19,24,359
229,red,215.22,686.90,-39.14,96.79,100.23,207,667,18,41,620
229,blue,553.69,684.97,0.10,99.76,89.59,542,673,24,23,453
229,blue,1392.15,688.73,100.07,100.27,59.12,1381,677,22,23,414
229,blue,226.13,885.40,-0.87,2.70,4.55,222,875,10,21,177
230,red,889.99,662.64,38.93,121.02,88.81,880,650,21,26,395
230,red,215.14,687.01,-39.11,96.70,100.18,207,667,18,41,612
230,blue,553.29,684.94,0.05,99.78,89.61,541,673,25,23,454
230,blue,1392.12,688.70,100.07,100.30,59.14,1381,677,22,23,417
230,blue,226.05,885.25,-0.89,2.74,4.62,222,874,10,22,178
231,red,889.58,662.58,38.87,121.08,88.85,881,651,19,25,404
231,red,215.29,686.94,-39.12,96.76,100.21,207,667,18,41,625
231,blue,553.75,684.94,0.10,99.78,89.60,542,673,24,23,444
231,blue,1392.56,689.04,100.07,100.03,58.96,1381,677,23,23,416
231,blue,226.16,885.42,-0.87,2.69,4.54,222,875,10,21,178
232,red,888.06,662.97,38.70,120.70,88.72,877,651,21,26,394
232,red,215.29,686.87,-39.14,96.81,100.24,207,667,18,41,624
232,blue,553.51,684.67,0.02,100.00,89.74,541,672,25,24,459
232,blue,1392.08,688.32,100.12,100.60,59.32,1381,676,22,24,416
232,blue,226.16,885.10,-0.90,2.78,4.69,222,874,10,22,184
233,red,887.83,663.04,38.67,120.63,88.69,877,651,21,25,404
233,red,215.26,686.90,-39.13,96.78,100.23,207,667,18,41,623
233,blue,849.13,500.94,2.49,509.35,167.85,841,484,16,28,231
233,blue,553.40,684.84,0.04,99.86,89.66,541,672,25,24,454
233,blue,1391.88,688.81,100.02,100.20,59.09,1381,677,22,23,414
233,blue,226.07,885.25,-0.89,2.74,4.62,222,874,10,22,179
234,red,887.36,661.49,38.52,122.13,89.45,876,651,21,21,296
234,red,215.18,686.96,-39.12,96.73,100.20,207,667,18,41,616
234,blue,553.18,684.99,0.04,99.74,89.59,541,673,25,23,453
234,blue,1391.79,688.77,100.02,100.24,59.11,1381,677,22,23,417
234,blue,226.07,885.25,-0.89,2.74,4.62,222,874,10,22,179
235,red,883.99,660.24,38.01,123.32,90.17,875,651,17,19,161
235,red,215.12,687.00,-39.12,96.70,100.18,207,667,18,41,611
235,blue,834.58,487.09,-10.54,604.37,175.00,827,474,19,30,203
235,blue,553.14,684.95,0.03,99.77,89.61,541,673,25,23,457
235,blue,1391.76,688.86,100.00,100.17,59.07,1380,677,23,23,421
235,blue,226.05,885.25,-0.89,2.74,4.62,222,874,10,22,178
236,red,215.03,686.92,-39.15,96.77,100.23,207,667,18,41,604
236,blue,824.94,484.39,-16.12,625.93,176.62,815,471,23,30,191
236,blue,553.15,684.95,0.03,99.77,89.61,541,673,25,23,455
236,blue,1391.71,688.87,99.99,100.16,59.07,1380,677,23,23,421
236,blue,225.99,885.19,-0.90,2.75,4.65,222,874,10,22,176
237,red,215.00,686.92,-39.16,96.77,100.23,207,667,18,41,602
237,blue,813.03,487.74,-17.98,598.44,175.42,802,470,24,37,240
237,blue,553.12,684.96,0.03,99.76,89.61,541,673,25,23,453
237,blue,1391.63,688.96,99.97,100.09,59.03,1380,677,23,23,417
237,blue,225.91,885.26,-0.90,2.73,4.62,222,874,10,22,172
238,red,881.23,662.03,37.76,121.57,89.40,871,654,20,18,210
238,red,215.02,686.93,-39.15,96.76,100.22,207,667,18,41,603
238,blue,801.46,493.93,-17.51,552.88,172.84,786,471,30,56,347
238,blue,553.02,685.03,0.03,99.70,89.58,541,673,25,23,455
238,blue,1391.66,689.08,99.95,99.99,58.97,1381,677,22,23,411
238,blue,225.99,885.19,-0.90,2.75,4.65,222,874,10,22,176
239,red,878.54,660.50,37.31,123.04,90.23,868,649,22,22,184
239,red,215.01,686.94,-39.15,96.75,100.22,207,667,18,41,603
239,blue,799.94,482.55,-27.25,640.66,178.36,788,465,21,38,265
239,blue,553.07,684.98,0.03,99.74,89.60,541,673,25,23,456
239,blue,1391.69,688.92,99.98,100.12,59.04,1380,677,23,23,418
239,blue,225.99,885.19,-0.90,2.75,4.65,222,874,10,22,176
240,red,874.62,657.81,36.62,125.68,91.65,864,648,25,22,192
240,red,215.07,686.80,-39.18,96.86,100.28,207,666,18,42,609
240,blue,795.49,479.05,-32.35,672.09,180.19,787,465,16,27,172
240,blue,553.04,684.93,0.02,99.78,89.63,541,673,25,23,456
240,blue,1391.82,688.82,100.01,100.20,59.09,1380,677,23,23,421
240,blue,225.99,885.19,-0.90,2.75,4.65,222,874,10,22,176
241,red,875.61,660.26,36.91,123.26,90.44,862,649,26,20,145
241,red,215.09,686.78,-39.19,96.88,100.29,207,666,18,42,609
241,blue,787.56,484.80,-29.90,621.03,177.70,780,475,14,20,142
241,blue,553.14,684.75,-0.01,99.93,89.71,541,672,24,24,456
241,blue,1391.86,688.84,100.01,100.18,59.08,1380,677,23,23,423
241,blue,225.91,885.26,-0.90,2.73,4.62,222,874,10,22,172
242,red,880.48,663.83,37.77,119.84,88.56,876,658,11,11,71
242,red,215.06,687.01,-39.12,96.70,100.18,207,667,18,41,606
242,blue,553.07,684.85,0.00,99.85,89.66,541,673,24,23,451
242,blue,1391.85,688.78,100.02,100.23,59.10,1380,677,23,23,424
242,blue,225.97,885.15,-0.91,2.76,4.67,222,874,10,22,175
243,red,215.00,686.75,-39.21,96.90,100.31,207,666,18,42,604
243,blue,553.09,684.45,-0.07,100.17,89.85,541,672,24,24,465
243,blue,1391.93,688.75,100.04,100.26,59.12,1380,677,23,23,424
243,blue,225.93,885.09,-0.92,2.78,4.70,222,874,10,22,175
244,red,214.92,686.76,-39.22,96.90,100.31,207,667,17,41,594
244,blue,553.06,684.78,-0.01,99.90,89.70,541,672,24,24,456
244,blue,1392.03,688.76,100.05,100.25,59.11,1380,677,23,23,422
244,blue,225.88,885.22,-0.91,2.75,4.64,222,874,10,22,172
245,red,215.07,686.68,-39.22,96.96,100.34,207,666,18,42,609
245,blue,553.20,684.53,-0.04,100.11,89.81,541,672,24,24,465
245,blue,1392.05,688.81,100.04,100.21,59.08,1380,677,23,23,418
245,blue,226.04,885.03,-0.92,2.80,4.73,222,874,10,22,180
246,red,855.80,650.95,33.60,132.60,95.59,852,647,10,9,60
246,red,215.04,686.73,-39.21,96.92,100.32,207,666,18,42,606
246,blue,553.14,684.82,0.01,99.87,89.68,541,672,24,24,455
246,blue,1392.13,688.98,100.02,100.07,59.00,1380,677,24,23,416
