frame,color,cx,cy,x,y,w,h,area
330,red,1534.67,789.15,1530,787,10,5,46
330,red,474.68,850.17,471,847,9,7,40
330,blue,350.06,523.24,343,511,18,34,223
330,blue,552.84,684.67,540,672,25,25,497
330,blue,1391.91,689.16,1381,677,22,24,443
330,blue,228.57,887.61,224,877,9,19,127
331,red,472.12,185.60,430,137,75,94,2498
331,red,492.12,291.61,477,282,31,25,231
331,red,488.37,312.45,478,307,22,12,206
331,red,552.61,425.12,525,362,49,147,3598
331,red,415.65,707.82,347,625,145,193,14904
331,red,1514.42,704.91,1504,702,21,7,80
331,red,1535.88,789.25,1530,787,13,5,57
331,red,474.16,850.66,470,848,10,6,44
331,red,402.09,874.76,394,872,19,7,70
331,blue,346.28,570.86,342,553,13,42,184
331,blue,552.89,684.87,540,672,25,25,488
331,blue,1391.81,689.15,1381,677,22,24,441
331,blue,228.57,887.61,224,877,9,19,127
331,blue,1668.32,898.40,1666,893,5,11,47
332,red,472.81,184.18,430,136,76,95,2635
332,red,487.25,290.97,473,282,33,18,277
332,red,493.08,311.11,480,299,30,21,251
332,red,553.54,421.95,526,361,49,140,3436
332,red,1558.08,605.02,1554,602,11,8,50
332,red,413.24,713.69,345,629,147,199,14817
332,red,1537.12,790.20,1530,787,17,9,75
332,red,473.43,851.58,469,849,11,5,40
332,red,421.42,881.79,413,875,16,20,132
332,blue,346.00,583.50,344,573,5,22,100
332,blue,552.87,684.91,540,672,25,25,485
332,blue,1391.73,689.31,1381,677,22,24,440
332,blue,401.81,862.75,397,858,11,10,104
332,blue,228.57,887.61,224,877,9,19,127
332,blue,1668.32,898.40,1666,893,5,11,47
333,red,473.96,182.84,430,132,77,99,2694
333,red,490.65,300.99,474,282,36,38,703
333,red,554.53,419.94,529,360,46,135,3271
333,red,412.91,719.05,350,634,142,200,14405
333,red,1518.17,704.97,1508,702,21,7,71
333,red,473.31,851.47,469,848,11,7,55
333,blue,552.44,684.85,539,672,26,25,504
333,blue,1391.74,689.17,1381,677,22,24,444
333,blue,228.73,887.77,224,877,10,19,132
333,blue,1668.29,898.29,1666,893,5,11,48
334,red,481.70,179.93,450,130,57,101,2274
334,red,442.69,196.30,433,175,18,36,386
334,red,492.29,300.98,474,283,37,37,634
334,red,554.51,417.45,527,360,50,132,3303
334,red,414.49,722.95,356,636,137,200,13870
334,red,1515.80,705.60,1509,702,14,7,45
334,red,473.36,851.94,469,849,11,6,47
334,blue,552.73,685.04,540,672,25,25,491
334,blue,1391.80,689.32,1380,677,23,24,443
334,blue,228.73,887.77,224,877,10,19,132
334,blue,1668.53,898.12,1667,893,4,11,43
335,red,480.48,179.50,448,130,60,103,2323
335,red,442.93,194.74,437,179,12,30,260
335,red,492.31,301.34,476,283,35,38,663
335,red,554.66,416.98,526,360,53,131,3330
335,red,466.11,700.38,434,638,61,138,4611
335,red,392.26,740.39,358,643,73,195,9078
335,red,473.43,851.57,469,848,11,7,54
335,blue,552.63,685.11,540,672,25,25,499
335,blue,1391.67,689.24,1380,677,23,24,446
335,blue,228.59,887.59,224,877,9,19,128
335,blue,1668.53,898.12,1667,893,4,11,43
336,red,478.71,178.31,447,127,59,105,2361
336,red,442.13,193.83,438,180,9,26,161
336,red,492.47,300.87,476,282,35,41,596
336,red,554.24,417.44,523,360,58,132,3444
336,red,419.69,727.37,359,640,138,198,13272
336,red,1655.00,735.00,1648,734,15,3,45
336,red,473.50,851.84,469,850,10,5,44
336,blue,552.70,685.09,540,672,25,25,492
336,blue,1391.57,689.20,1380,677,23,24,444
336,blue,228.69,887.73,224,877,10,19,131
336,blue,1668.53,898.12,1667,893,4,11,43
337,red,477.62,176.29,445,124,60,106,2489
337,red,441.57,193.69,438,188,8,12,65
337,red,491.67,299.99,478,281,30,39,551
337,red,553.38,418.58,520,359,65,137,3751
337,red,472.44,697.78,438,641,65,133,4476
337,red,396.47,742.32,360,647,78,191,8864
337,red,473.17,851.50,469,849,10,6,46
337,blue,552.62,685.05,540,672,25,25,494
337,blue,1391.50,689.25,1380,677,23,24,448
337,blue,228.56,887.84,224,878,9,18,125
337,blue,1668.34,898.26,1666,893,5,11,47
338,red,476.75,173.51,442,120,62,108,2559
338,red,491.71,288.21,480,279,29,17,245
338,red,497.65,310.50,489,303,18,15,212
338,red,552.43,419.98,520,358,68,142,3947
338,red,480.40,693.76,443,640,72,129,4625
338,red,396.16,742.02,359,647,79,191,8750
338,blue,552.74,684.94,541,672,24,25,497
338,blue,1391.48,689.30,1379,677,24,24,449
338,blue,228.53,887.87,224,878,9,18,124
338,blue,1668.53,898.12,1667,893,4,11,43
339,red,476.99,170.72,442,118,61,108,2531
339,red,493.60,286.13,483,277,27,17,230
339,red,499.64,309.19,492,303,18,14,172
339,red,551.83,424.39,519,356,71,154,4155
339,red,491.28,688.76,447,638,81,126,4530
339,red,395.55,742.01,358,648,81,190,8551
339,blue,552.20,684.95,540,672,24,25,490
339,blue,1391.02,689.31,1379,677,24,24,443
339,blue,228.36,887.89,224,878,9,18,118
339,blue,1668.06,896.75,1666,889,5,15,65
340,red,478.00,167.68,440,114,64,112,2562
340,red,497.42,284.05,486,276,26,16,213
340,red,503.54,306.57,496,301,18,12,157
340,red,551.49,429.17,518,354,72,165,4431
340,red,501.40,686.11,454,632,87,129,4845
340,red,395.83,744.18,358,650,81,189,8408
340,blue,552.37,684.99,540,672,25,25,497
340,blue,1391.66,689.27,1380,677,23,24,445
340,blue,228.32,887.86,224,878,9,18,117
340,blue,1668.37,898.37,1666,893,5,11,46
341,red,479.66,164.76,443,111,62,112,2573
341,red,499.99,282.40,490,274,24,17,200
341,red,507.25,305.45,500,299,16,13,157
341,red,550.35,432.79,517,352,71,176,4637
341,red,509.74,683.82,459,629,95,129,5078
341,red,396.37,743.75,358,651,82,188,8257
341,blue,552.46,684.83,541,672,23,25,483
341,blue,1391.45,689.21,1380,677,23,24,444
341,blue,228.32,887.86,224,878,9,18,117
341,blue,1668.33,897.74,1666,893,5,10,43
342,red,481.55,163.53,439,108,68,114,2637
342,red,502.15,281.62,493,273,23,17,185
342,red,510.19,304.56,503,299,15,12,139
342,red,548.74,435.15,517,351,66,183,4669
342,red,515.98,685.60,463,626,102,132,5756
342,red,396.93,743.84,358,654,84,185,8113
342,blue,554.25,685.96,542,673,23,24,385
342,blue,1391.41,689.20,1380,677,23,24,446
342,blue,228.32,887.86,224,878,9,18,117
342,blue,1668.34,898.26,1666,893,5,11,47
343,red,485.06,161.77,441,105,70,115,2687
343,red,507.40,280.78,498,273,21,16,144
343,red,513.71,303.85,507,298,14,13,130
343,red,547.27,435.84,518,351,61,184,4513
343,red,522.93,687.99,473,623,101,138,6392
343,red,398.03,743.91,359,656,85,183,8070
343,red,459.31,819.17,445,809,29,20,229
343,blue,558.26,688.31,550,676,15,21,182
343,blue,1391.60,689.19,1380,677,23,24,451
343,blue,228.32,887.86,224,878,9,18,117
343,blue,1668.34,898.26,1666,893,5,11,47
344,red,489.02,159.76,443,103,72,116,2851
344,red,511.87,279.55,504,272,18,14,120
344,red,517.56,302.83,512,297,12,13,108
344,red,545.38,432.43,522,350,52,178,3863
344,red,532.94,688.72,486,620,96,146,6675
344,red,399.36,746.15,359,657,87,182,7474
344,red,469.28,828.10,460,823,18,12,115
344,red,492.84,836.43,489,833,10,7,49
344,blue,1391.39,689.29,1380,677,23,24,448
344,blue,228.32,887.86,224,878,9,18,117
344,blue,1668.34,898.26,1666,893,5,11,47
345,red,493.15,158.60,441,102,79,116,3001
345,red,451.12,160.47,448,155,7,12,66
345,red,516.38,279.71,509,272,17,15,113
345,red,522.24,302.38,517,297,11,12,98
345,red,544.12,427.95,526,350,43,169,2938
345,red,352.21,484.85,344,459,15,44,307
345,red,542.12,691.08,501,618,89,153,7102
345,red,400.50,748.61,359,659,89,179,6918
345,red,489.46,836.72,480,830,19,15,141
345,red,523.17,847.97,518,844,13,8,59
345,blue,1391.52,689.16,1380,677,23,24,447
345,blue,228.37,887.59,224,877,9,19,120
345,blue,1668.34,898.26,1666,893,5,11,47
346,red,499.51,157.87,458,100,69,119,3077
346,red,456.77,158.10,454,152,6,13,62
346,red,443.77,182.91,439,169,9,25,129
346,red,521.41,279.46,515,272,15,15,114
346,red,527.63,302.28,523,297,10,12,90
346,red,543.30,421.93,531,350,34,153,1747
346,red,411.56,382.94,390,363,43,40,794
346,red,368.00,470.07,353,433,30,81,1413
346,red,371.55,523.37,363,515,19,21,266
346,red,552.30,695.09,515,617,81,160,7371
346,red,401.06,750.61,359,660,90,177,6562
346,red,537.71,832.46,534,829,9,8,65
346,red,517.69,847.64,500,841,33,14,277
346,blue,1391.31,689.19,1380,677,23,24,443
346,blue,498.25,687.19,492,685,14,5,64
346,blue,228.40,887.62,224,877,9,19,121
346,blue,1668.29,898.29,1666,893,5,11,48
347,red,505.58,158.63,460,98,74,121,3312
347,red,456.98,145.63,453,142,9,8,49
347,red,465.17,157.43,463,152,6,12,58
347,red,451.05,176.33,442,155,14,37,198
347,red,526.63,279.89,522,272,13,15,98
347,red,533.57,302.38,529,297,10,12,87
347,red,393.25,435.50,361,346,80,185,5013
347,red,411.61,358.36,406,354,14,9,56
347,red,442.09,358.63,439,355,7,8,54
347,red,543.55,419.78,539,371,11,94,445
347,red,561.84,698.56,526,618,74,165,7645
347,red,401.81,751.43,360,662,92,176,6654
347,red,540.46,854.05,525,850,33,9,170
347,blue,1391.42,689.16,1380,677,23,24,444
347,blue,497.98,686.98,492,685,14,5,46
347,blue,228.37,887.59,224,877,9,19,120
347,blue,1668.37,898.37,1666,893,5,11,46
348,red,512.91,159.57,470,98,73,121,3509
348,red,462.60,143.45,455,136,15,14,78
348,red,457.52,180.55,447,155,17,47,260
348,red,535.55,282.52,531,279,10,8,44
348,red,540.18,302.68,536,298,9,11,77
348,red,404.64,435.53,374,339,65,193,5880
348,red,438.68,380.18,423,364,27,29,370
348,red,572.42,701.61,537,620,66,169,7511
348,red,403.20,752.65,360,667,93,170,6466
348,red,559.00,859.42,548,856,24,7,100
348,blue,1391.58,689.17,1380,677,23,24,440
348,blue,499.14,686.75,492,685,15,5,51
348,blue,228.36,887.89,224,878,9,18,118
348,blue,1668.32,898.16,1666,893,5,11,44
349,red,521.19,160.72,477,98,74,121,3682
349,red,468.96,137.76,462,122,19,29,166
349,red,466.77,181.18,457,157,17,44,257
349,red,547.04,302.57,544,299,7,8,46
349,red,422.38,429.78,390,338,73,193,6535
349,red,443.64,388.31,439,382,10,13,108
349,red,1562.60,610.50,1555,606,14,8,60
349,red,581.19,704.46,544,623,67,170,7639
349,red,404.43,753.76,361,667,94,170,6344
349,red,629.64,845.13,623,838,15,14,87
349,red,602.00,862.08,597,860,11,5,53
349,blue,1391.68,689.27,1380,677,23,24,444
349,blue,228.32,887.86,224,878,9,18,117
349,blue,1668.37,898.37,1666,893,5,11,46
350,red,529.89,164.01,487,99,74,122,4064
350,red,479.88,140.03,473,125,19,28,179
350,red,479.62,179.17,471,162,14,32,206
350,red,441.87,429.30,408,338,78,193,6415
350,red,589.89,706.38,547,627,76,167,7318
350,red,406.66,754.64,362,665,95,171,6263
350,red,625.90,860.25,614,849,23,19,163
350,blue,1391.17,689.38,1380,677,23,24,445
350,blue,545.25,688.24,540,680,10,16,119
350,blue,228.32,887.86,224,878,9,18,117
350,blue,1668.22,898.41,1666,893,5,11,49
351,red,537.24,167.56,483,101,88,122,4549
351,red,491.75,141.91,484,126,21,30,213
351,red,462.49,432.00,420,340,89,194,6504
351,red,472.12,522.82,464,516,16,12,88
351,red,597.42,709.88,552,632,83,165,7387
351,red,409.43,755.04,363,664,99,172,6171
351,red,653.43,862.52,645,859,16,8,94
351,blue,548.32,685.48,541,673,15,24,255
351,blue,1391.50,689.23,1380,677,23,24,446
351,blue,228.32,887.86,224,878,9,18,117
351,blue,1668.32,898.40,1666,893,5,11,47
352,red,548.95,169.81,496,103,86,123,4710
352,red,504.46,145.04,497,130,21,28,222
352,red,481.67,431.67,439,342,93,181,6350
352,red,498.11,528.26,493,525,11,8,70
352,red,518.71,532.53,511,529,18,9,103
352,red,605.01,712.66,560,636,82,163,7310
352,red,412.31,756.40,365,664,105,171,5999
352,red,1616.41,781.71,1609,774,18,16,70
352,red,662.56,864.76,654,860,17,11,135
352,blue,552.19,684.77,541,673,21,24,431
352,blue,1391.73,689.15,1380,677,23,24,446
352,blue,228.36,887.89,224,878,9,18,118
352,blue,1668.37,898.37,1666,893,5,11,46
353,red,560.89,171.56,508,103,86,125,4862
353,red,518.20,147.36,510,132,22,29,251
353,red,502.60,438.24,459,344,95,199,6487
353,red,518.28,530.55,513,526,11,11,93
353,red,611.42,715.27,568,638,78,165,7131
353,red,415.47,756.28,366,665,113,169,5810
353,red,654.82,870.57,642,865,28,13,180
353,blue,553.03,685.00,541,672,24,25,471
353,blue,1391.76,689.33,1380,677,24,24,454
353,blue,228.53,887.87,224,878,9,18,124
353,blue,1668.40,898.47,1666,893,5,11,45
354,red,574.59,172.57,523,104,85,125,4794
354,red,532.40,149.58,524,134,23,29,267
354,red,522.60,441.87,479,345,99,202,6320
354,red,537.10,533.17,532,527,11,14,125
354,red,617.53,719.33,575,641,77,165,7425
354,red,419.05,757.63,368,666,114,166,5618
354,red,650.78,875.01,636,869,28,14,274
354,red,680.99,871.64,676,868,11,8,78
354,blue,552.96,685.00,541,672,24,25,475
354,blue,1391.62,689.26,1380,677,23,24,450
354,blue,228.53,887.87,224,878,9,18,124
354,blue,1668.32,898.40,1666,893,5,11,47
355,red,588.94,172.78,538,106,84,123,4728
355,red,547.47,150.33,539,134,23,30,288
355,red,542.44,447.47,494,346,101,204,6166
355,red,553.66,533.68,548,525,12,19,161
355,red,625.45,720.25,586,644,72,163,7352
355,red,425.36,757.51,371,668,122,161,5372
355,red,499.21,684.46,495,681,9,8,52
355,red,650.17,877.00,638,872,26,14,263
355,blue,552.92,685.11,541,673,24,24,470
355,blue,1391.45,689.22,1380,677,23,24,448
355,blue,228.32,887.86,224,878,9,18,117
355,blue,1668.24,898.31,1666,893,5,11,49
356,red,604.16,172.19,554,108,82,120,4521
356,red,562.56,149.96,554,134,23,30,302
356,red,560.11,452.89,511,346,100,206,6311
356,red,567.44,527.58,564,525,9,7,43
356,red,1559.98,607.86,1555,603,11,11,44
356,red,634.10,721.37,598,645,64,163,7198
356,red,432.14,759.58,376,671,120,156,4941
356,red,515.68,684.09,506,676,17,16,140
356,red,648.57,877.29,638,873,23,10,142
356,red,676.05,875.41,670,873,15,5,59
356,blue,553.01,685.01,541,673,24,24,467
356,blue,1391.71,689.33,1380,677,24,24,456
356,blue,228.53,887.87,224,878,9,18,124
356,blue,1668.33,897.74,1666,893,5,10,43
357,red,618.12,171.20,569,106,81,120,4414
357,red,577.26,147.79,568,131,25,31,313
357,red,580.13,463.38,540,345,85,210,5811
357,red,527.74,375.43,522,368,12,15,104
357,red,535.16,405.81,527,388,19,39,226
357,red,640.05,721.77,607,644,61,164,7489
357,red,443.44,757.09,385,669,125,154,4809
357,red,533.71,685.84,525,676,18,22,249
357,red,649.08,877.26,638,873,24,9,168
357,blue,561.15,98.52,557,96,9,7,52
357,blue,553.76,685.76,543,673,21,24,400
357,blue,1391.77,689.24,1380,677,24,24,454
357,blue,228.53,887.87,224,878,9,18,124
357,blue,1668.33,897.74,1666,893,5,10,43
358,red,631.35,170.08,584,105,79,119,4311
358,red,591.74,146.17,583,130,24,30,309
358,red,593.03,461.92,557,343,78,212,5623
358,red,540.04,371.01,536,365,11,15,79
358,red,549.27,403.70,542,390,15,28,168
358,red,545.94,532.27,543,527,8,12,79
358,red,643.84,723.84,610,644,63,165,7875
358,red,458.41,756.95,398,674,138,146,4335
358,red,551.57,689.38,527,675,45,31,582
358,red,647.14,878.75,631,875,30,9,175
358,blue,575.00,96.98,572,93,8,8,44
358,blue,1391.81,689.43,1380,677,23,24,444
358,blue,228.41,888.25,224,878,9,18,118
358,blue,1668.32,898.16,1666,893,5,11,44
359,red,644.37,167.76,597,104,79,118,4380
359,red,604.88,144.64,596,128,23,31,298
359,red,605.14,463.79,572,341,74,213,5774
359,red,565.43,408.18,558,396,16,31,144
359,red,648.36,724.69,616,645,61,164,7807
359,red,501.46,738.26,414,671,188,141,5211
359,red,646.97,879.40,631,876,29,10,196
359,blue,1391.72,689.26,1380,677,23,24,448
359,blue,228.41,888.25,224,878,9,18,118
359,blue,1668.33,897.74,1666,893,5,10,43
360,red,656.08,167.54,608,104,81,117,4331
360,red,617.67,142.79,609,126,23,32,307
360,red,617.16,464.29,586,340,70,212,5960
360,red,579.40,409.52,573,394,15,36,136
360,red,601.08,726.10,435,647,248,162,13519
360,red,648.85,880.07,642,876,16,8,98
360,blue,1391.72,689.33,1380,677,23,24,442
360,blue,228.51,888.07,224,878,10,18,122
361,red,667.25,166.60,620,102,80,118,4434
361,red,629.61,142.11,621,126,23,30,289
361,red,628.09,463.30,599,340,67,210,5875
361,red,594.48,418.19,591,410,8,17,63
361,red,611.95,726.53,460,649,227,160,13428
361,red,652.52,879.47,639,874,30,12,229
361,blue,551.95,678.48,543,672,19,15,193
361,blue,1391.62,689.23,1380,677,23,24,445
361,blue,228.21,888.29,224,878,9,18,112
362,red,678.03,166.32,632,101,80,119,4438
362,red,641.64,141.66,633,126,23,30,292
362,red,638.17,462.06,609,339,68,210,6129
362,red,603.66,414.31,600,403,9,23,88
362,red,622.08,728.96,488,650,204,159,12653
362,red,651.94,879.56,632,874,39,12,266
362,blue,552.54,684.73,541,673,24,24,453
362,blue,1391.61,689.39,1380,677,23,24,445
362,blue,228.21,888.29,224,878,9,18,112
363,red,689.44,165.36,643,100,80,119,4408
363,red,653.13,141.15,645,124,22,32,293
363,red,647.25,457.53,619,338,66,212,6167
363,red,615.66,420.80,607,397,19,48,170
363,red,634.37,731.16,519,656,185,153,11844
363,red,1628.62,705.92,1623,703,12,7,52
363,red,651.97,879.59,631,874,40,13,319
363,blue,553.04,685.27,541,673,24,24,480
363,blue,1391.71,689.43,1380,677,23,24,441
363,blue,228.15,888.30,224,878,9,18,110
364,red,700.04,165.33,653,102,81,116,4366
364,red,663.92,140.64,656,124,22,31,286
364,red,653.76,445.02,621,336,71,213,5775
364,red,617.23,398.83,613,391,8,17,70
364,red,649.09,538.48,644,532,14,12,80
364,red,649.83,732.86,551,654,178,154,10625
364,red,1627.77,705.50,1623,703,10,6,44
364,red,652.31,879.55,631,874,40,12,328
364,blue,553.08,685.17,541,673,24,24,478
364,blue,1391.78,689.34,1380,677,23,24,439
364,blue,228.15,888.30,224,878,9,18,110
365,red,710.62,165.00,664,102,81,115,4258
365,red,674.65,139.58,667,123,21,31,283
365,red,659.07,438.45,620,334,77,212,5846
365,red,669.29,728.01,586,647,167,161,9879
365,red,652.71,879.17,638,874,32,12,322
365,blue,553.38,685.09,542,673,23,24,466
365,blue,1391.97,689.09,1380,677,24,24,445
365,blue,228.15,888.30,224,878,9,18,110
366,red,721.44,164.95,675,100,80,117,4235
366,red,685.50,139.59,678,123,21,31,270
366,red,664.73,435.20,626,332,75,212,6350
366,red,688.28,713.69,622,641,151,170,10651
366,red,1629.13,706.18,1624,704,11,6,45
366,blue,553.45,685.09,543,673,22,24,463
366,blue,1391.84,689.18,1380,677,23,24,445
366,blue,228.32,887.86,224,878,9,18,117
367,red,732.14,164.98,686,99,80,118,4238
367,red,696.46,139.57,689,123,21,31,264
367,red,670.52,432.78,632,332,75,212,6377
367,red,638.02,355.21,630,350,15,13,126
367,red,692.68,401.05,683,392,20,19,111
367,red,761.87,517.62,755,498,15,38,401
367,red,700.55,721.77,633,636,158,188,14081
367,blue,553.45,685.09,543,673,22,24,463
367,blue,1391.97,689.23,1380,677,24,24,447
367,blue,228.32,887.86,224,878,9,18,117
368,red,743.87,164.88,697,100,80,117,4224
368,red,707.87,140.81,700,124,21,31,257
368,red,674.16,425.34,639,321,73,224,7475
368,red,782.85,506.96,770,468,29,67,1077
368,red,750.04,730.08,699,634,107,202,8655
368,red,672.06,729.23,636,655,76,151,6033
368,red,1628.96,705.98,1623,703,13,7,55
368,red,650.29,879.03,639,875,21,9,129
368,blue,553.42,685.05,542,673,23,24,468
368,blue,1392.04,689.27,1380,677,24,24,445
368,blue,228.32,887.86,224,878,9,18,117
369,red,755.38,165.49,708,102,81,117,4391
369,red,719.58,143.13,712,127,21,30,248
369,red,711.74,302.72,708,299,9,9,43
369,red,680.53,425.82,647,331,79,217,8192
369,red,803.50,493.02,784,444,42,86,1482
369,red,771.98,597.00,767,595,10,5,44
369,red,773.44,734.70,740,633,78,212,9654
369,red,675.31,726.40,639,653,77,153,5900
369,blue,553.32,685.12,542,673,23,24,470
369,blue,1392.12,689.44,1381,677,23,24,444
369,blue,228.44,888.02,224,878,10,18,120
370,red,767.03,166.94,720,103,80,117,4362
370,red,731.33,145.20,723,129,22,30,245
370,red,721.83,304.76,717,299,11,13,58
370,red,687.94,426.54,656,333,90,218,8476
370,red,820.35,478.09,790,409,61,117,1964
370,red,783.33,600.56,778,598,11,6,54
370,red,796.79,735.90,762,636,69,214,9683
370,red,679.45,724.01,641,652,79,153,5835
370,red,1629.52,706.23,1624,704,12,6,48
370,blue,553.31,685.10,542,673,23,24,468
370,blue,1392.09,689.23,1380,677,24,24,447
370,blue,228.67,888.05,224,878,10,18,128
371,red,777.72,169.56,729,106,83,117,4615
371,red,743.12,147.64,735,132,22,29,244
371,red,732.19,307.86,727,302,12,13,64
371,red,697.69,426.56,668,324,100,229,9268
371,red,835.66,467.52,801,394,72,129,2411
371,red,793.75,606.46,788,603,13,7,65
371,red,818.30,739.42,777,641,88,208,9498
371,red,684.50,722.55,644,652,82,153,5729
371,red,1629.72,706.28,1624,703,13,8,54
371,blue,553.33,685.12,542,673,23,24,467
371,blue,1392.07,689.21,1380,677,24,24,447
371,blue,228.53,887.87,224,878,9,18,124
372,red,789.88,171.56,744,107,80,118,4692
372,red,755.79,150.63,748,134,22,30,253
372,red,743.95,310.33,738,304,13,14,75
372,red,748.90,330.64,747,325,5,13,61
372,red,705.54,432.01,674,336,103,221,8871
372,red,850.14,460.70,811,388,83,133,2873
372,red,801.77,613.36,796,610,13,7,66
372,red,838.60,741.22,785,647,109,200,8561
372,red,689.27,724.45,647,652,85,153,5765
372,red,1628.96,705.98,1624,703,11,7,49
372,red,801.76,740.01,799,732,7,16,90
372,red,940.50,892.00,938,887,6,11,66
372,blue,553.27,685.09,542,673,23,24,466
372,blue,1392.09,689.21,1380,677,24,24,446
372,blue,228.53,887.87,224,878,9,18,124
373,red,800.97,172.75,756,110,81,117,4983
373,red,754.81,315.38,750,310,11,12,64
373,red,762.14,332.79,760,328,5,10,43
373,red,713.43,435.91,679,340,109,221,8354
373,red,865.07,458.42,824,384,88,136,3143
373,red,749.18,443.02,742,430,17,27,219
373,red,809.78,619.72,804,617,12,7,65
373,red,694.66,726.40,650,653,89,151,5607
373,red,855.08,744.53,796,654,120,192,7634
373,red,1538.22,705.00,1534,701,11,8,50
373,red,1628.71,705.90,1624,704,10,5,41
373,red,650.04,875.71,633,872,37,13,226
373,blue,553.27,685.09,542,673,23,24,466
373,blue,1392.06,689.21,1380,677,24,24,447
373,blue,228.47,888.04,224,878,10,18,121
374,red,814.47,174.10,769,111,81,119,4933
374,red,767.60,319.81,763,316,11,10,57
374,red,724.93,435.70,686,330,115,233,8313
374,red,880.10,459.51,838,386,90,135,3264
374,red,764.02,454.40,757,444,13,21,127
374,red,823.18,624.18,820,621,8,7,51
374,red,700.14,729.52,654,654,93,149,5234
374,red,867.57,747.34,809,660,117,185,7117
374,red,1629.47,706.00,1624,703,12,7,51
374,red,823.76,743.10,820,737,8,12,49
374,red,652.92,873.67,633,870,37,8,206
374,blue,553.25,685.09,542,673,23,24,465
374,blue,1392.08,689.17,1380,677,24,24,447
374,blue,228.32,887.86,224,878,9,18,117
375,red,827.46,175.67,784,111,80,120,5007
375,red,792.94,337.29,776,319,34,36,520
375,red,736.56,441.14,695,350,121,217,7871
375,red,894.57,463.20,853,389,88,133,3250
375,red,838.70,627.70,835,625,8,6,40
375,red,708.27,729.96,659,656,99,146,4910
375,red,875.15,750.06,822,665,108,183,7156
375,red,1537.92,705.11,1533,701,12,8,53
375,red,831.75,744.29,826,727,13,34,163
375,red,654.43,871.43,639,868,32,9,196
375,blue,553.19,685.08,542,673,23,24,464
375,blue,1391.99,689.24,1380,677,24,24,446
375,blue,228.32,887.86,224,878,9,18,117
376,red,840.86,175.16,800,109,77,123,4962
376,red,811.03,337.02,794,322,34,30,469
376,red,750.21,447.60,705,354,127,207,7246
376,red,908.64,469.60,870,397,81,127,3047
376,red,795.71,457.39,785,445,28,24,270
376,red,721.30,726.10,668,658,105,140,4642
376,red,881.44,751.70,832,663,101,187,7274
376,red,1629.22,706.17,1624,704,11,6,46
376,red,837.05,740.77,830,719,14,41,211
376,red,658.08,868.17,639,861,44,16,299
376,blue,553.19,685.08,542,673,23,24,464
376,blue,1392.02,689.37,1380,677,24,24,443
376,blue,228.15,888.30,224,878,9,18,110
376,blue,1668.65,898.35,1667,893,4,11,40
377,red,853.86,172.14,813,104,76,125,4981
377,red,768.99,441.43,718,317,126,243,7047
377,red,921.89,479.25,889,411,69,116,2666
377,red,738.15,720.53,679,661,117,132,4140
377,red,881.58,748.54,833,661,100,188,7842
377,red,661.11,862.88,643,854,43,19,400
377,blue,553.11,685.08,541,673,24,24,467
377,blue,1392.03,689.30,1380,677,24,24,445
377,blue,228.32,887.86,224,878,9,18,117
378,red,866.29,169.00,824,99,77,126,4947
378,red,845.12,334.38,829,317,33,31,490
378,red,782.41,445.49,734,351,119,210,6014
378,red,773.47,368.95,772,361,4,17,57
378,red,931.12,488.89,905,429,55,100,2247
378,red,820.16,434.51,817,430,7,10,45
378,red,824.32,451.89,818,442,15,23,157
378,red,883.71,745.72,836,655,97,195,7897
378,red,765.17,711.29,698,664,132,121,4087
378,red,1629.22,706.17,1624,704,11,6,46
378,red,666.41,850.55,651,837,30,28,377
378,blue,553.11,685.07,541,673,24,24,467
378,blue,1391.88,689.30,1380,677,23,24,440
378,blue,228.32,887.86,224,878,9,18,117
379,red,879.02,165.29,837,96,76,127,4844
379,red,850.40,321.61,846,315,10,14,77
379,red,806.02,435.60,755,325,123,226,6130
379,red,789.93,363.90,788,356,5,17,72
379,red,848.62,445.37,843,440,15,10,91
379,red,937.20,498.26,920,448,40,83,1764
379,red,846.60,510.32,837,501,19,19,176
379,red,854.61,731.05,721,650,213,199,12191
379,red,1627.63,705.65,1623,703,10,6,46
379,red,672.52,821.58,668,819,11,5,40
379,blue,552.96,685.06,541,673,24,24,472
379,blue,1391.78,689.25,1380,677,23,24,440
379,blue,228.15,888.30,224,878,9,18,110
380,red,890.06,164.23,847,95,77,126,4746
380,red,866.73,319.12,863,315,9,10,48
380,red,883.60,334.77,877,328,14,16,124
380,red,821.98,443.85,779,348,106,208,5783
380,red,854.90,435.13,842,422,31,27,329
380,red,853.68,457.03,848,453,13,9,93
380,red,944.04,505.05,933,470,25,64,928
380,red,867.80,495.40,862,494,12,4,45
380,red,855.99,509.21,848,507,18,5,76
380,red,868.81,730.80,746,648,191,201,11352
380,red,1629.36,706.02,1624,704,11,6,42
380,red,769.46,755.15,754,741,38,28,321
380,blue,552.84,685.06,541,673,24,24,470
380,blue,1391.94,689.28,1380,677,24,24,442
380,blue,227.95,887.89,224,878,8,18,104
381,red,900.53,163.76,857,97,78,123,4730
381,red,881.08,319.16,878,315,8,10,51
381,red,894.92,333.52,889,328,16,14,161
381,red,842.81,453.02,805,349,92,216,6641
381,red,877.52,473.30,872,470,13,7,81
381,red,881.10,493.94,869,485,26,15,190
381,red,950.67,511.38,944,486,13,49,283
381,red,873.24,509.34,862,508,24,4,87
381,red,873.04,733.95,767,647,170,202,11636
